name,level,type,city,district,address,longitude,latitude
社團法人雲林縣長照機構發展協會,A,個案管理服務,雲林縣,虎尾鎮,雲林縣虎尾鎮八德街101號,120.4709244,23.68128586
雲林縣私立新樂園老人長期照顧中心,B,喘息服務,雲林縣,虎尾鎮,雲林縣虎尾鎮三合里吳厝59號,120.3965378,23.68635178
雲林縣私立孝親養源老人長期照顧中心,B,喘息服務,雲林縣,虎尾鎮,雲林縣虎尾鎮虎興西八路368號,120.4072876,23.7334938
虎尾台丞藥局,B,專業照護服務,雲林縣,虎尾鎮,雲林縣虎尾鎮公安里林森路一段346號,120.4362793,23.71224785
馥柔居家護理所,B,專業照護服務,雲林縣,虎尾鎮,雲林縣虎尾鎮林森路一段394號2樓,120.4355087,23.71135902
社團法人雲林縣老人福利保護協會附設雲林縣私立長泰老學堂虎尾居家服務中心居家式長期照顧服務機構,B,喘息服務,雲林縣,虎尾鎮,雲林縣虎尾鎮德興里公安路75巷10號,120.4338531,23.70755005
天主教若瑟醫療財團法人若瑟醫院,B,專業照護服務,雲林縣,虎尾鎮,雲林縣虎尾鎮新生路74號,120.4373398,23.70801544
惠眾藥局,B,專業照護服務,雲林縣,虎尾鎮,雲林縣虎尾鎮中山里林森路2段169號,120.4290085,23.70470047
華盛頓虎尾藥局,B,專業照護服務,雲林縣,虎尾鎮,雲林縣虎尾鎮中山里光復路302號,120.4386978,23.71014404
天主教若瑟醫療財團法人附設若瑟居家護理所,B,專業照護服務,雲林縣,虎尾鎮,雲林縣虎尾鎮新興里新生路74號,120.4378891,23.70821571
社團法人雲林縣語言治療師公會,B,專業照護服務,雲林縣,虎尾鎮,雲林縣虎尾鎮新生路74號,120.4373398,23.70801544
社團法人雲林縣老人福利保護協會附設雲林縣私立虎尾長泰老學堂社區式服務類長期照顧服務機構,B,日間照顧服務,雲林縣,虎尾鎮,雲林縣虎尾鎮堀頭里崛頭1號,120.4503021,23.71852684
雲林縣虎尾鎮興中社區發展協會,C,巷弄長照站,雲林縣,虎尾鎮,雲林縣虎尾鎮德興里清雲路63號,120.4312515,23.70946121
雲林縣私立健群老人長期照顧中心,B,喘息服務,雲林縣,虎尾鎮,雲林縣虎尾鎮新興里平和路35號,120.4550247,23.70457459
天主教若瑟醫療財團法人附設若瑟護理之家,B,喘息服務,雲林縣,虎尾鎮,雲林縣虎尾鎮新興里新生路74號,120.4373398,23.70801544
雲林縣私立雙福寶佛門老人養護中心,B,喘息服務,雲林縣,虎尾鎮,雲林縣虎尾鎮新興里平和厝68-3號,120.45504,23.70328712
雲林縣聖心社會關懷協會,C,巷弄長照站,雲林縣,虎尾鎮,雲林縣虎尾鎮德興里北平路77號(虎尾天主堂),120.4287262,23.71089745
雲林縣台灣悅讀人教育發展協會,C,巷弄長照站,雲林縣,虎尾鎮,雲林縣虎尾鎮穎川里林森路二段477巷34號,120.4251633,23.69815254
社團法人雲林縣脊髓損傷者協會附設雲林縣私立髓緣社區式服務類長期照顧服務機構,B,喘息服務,雲林縣,虎尾鎮,雲林縣虎尾鎮穎川里頂南路112-1號,120.4213409,23.69078255
社團法人雲林縣老人福利保護協會附設雲林縣私立長泰老學堂虎尾居家服務中心居家式長期照顧服務機構,B,居家服務,雲林縣,虎尾鎮,雲林縣虎尾鎮德興里公安路75巷10號,120.4338531,23.70755005
國立臺灣大學醫學院附設醫院雲林分院,A,個案管理服務,雲林縣,虎尾鎮,雲林縣虎尾鎮學府路95號,120.4269485,23.73508072
社團法人雲林縣老人福利保護協會附設雲林縣私立虎尾長泰老學堂社區式服務類長期照顧服務機構,B,喘息服務,雲林縣,虎尾鎮,雲林縣虎尾鎮堀頭里崛頭1號,120.4503021,23.71852684
國立臺灣大學醫學院附設醫院雲林分院附設居家護理所,B,專業照護服務,雲林縣,虎尾鎮,雲林縣虎尾鎮廉使里19鄰學府東路2號,120.4274597,23.73282242
雲林縣虎尾鎮墾地社區發展協會,C,巷弄長照站,雲林縣,虎尾鎮,雲林縣虎尾鎮墾地里49-1號,120.3966827,23.73051071
雲林縣虎尾鎮北溪社區發展協會,C,巷弄長照站,雲林縣,虎尾鎮,雲林縣虎尾鎮北溪里81-1號(社區活動中心),120.4003601,23.70965576
社團法人雲林縣老人福利保護協會,A,個案管理服務,雲林縣,虎尾鎮,雲林縣虎尾鎮公安路75巷10號,120.4338531,23.70755005
台安診所附設居家護理所,B,專業照護服務,雲林縣,虎尾鎮,雲林縣虎尾鎮興南路617號,120.4360657,23.69434166
社團法人雲林縣脊髓損傷者協會附設雲林縣私立髓緣社區式服務類長期照顧服務機構,B,日間照顧服務,雲林縣,虎尾鎮,雲林縣虎尾鎮穎川里頂南路112-1號,120.4213409,23.69078255
張櫻獻物理治療所,B,專業照護服務,雲林縣,虎尾鎮,雲林縣虎尾鎮立仁里北平路286號,120.4255905,23.70745659
雲林縣私立柏翔老人養護中心,B,喘息服務,雲林縣,虎尾鎮,雲林縣虎尾鎮下溪里大庄73-58號,120.4572372,23.70895767
甘心居家護理所,B,專業照護服務,雲林縣,虎尾鎮,雲林縣虎尾鎮東仁里光復路264號,120.4398956,23.70999527
雲林縣台灣悅讀人教育發展協會,C,巷弄長照站,雲林縣,虎尾鎮,雲林縣虎尾鎮安慶里中山路10號(虎尾遊客中心),120.4363174,23.70415878
太安診所,B,居家失能個案家庭醫師照護服務,雲林縣,虎尾鎮,雲林縣虎尾鎮公安里公安路178-18號1樓,120.4338226,23.7098484
天主教若瑟醫療財團法人若瑟醫院,A,個案管理服務,雲林縣,虎尾鎮,雲林縣虎尾鎮新生路74號,120.4373398,23.70801544
雲林縣虎尾鎮埒?社區發展協會,C,巷弄長照站,雲林縣,虎尾鎮,雲林縣虎尾鎮埒內里143-5號,120.4454346,23.72080421
雲林縣虎尾鎮東屯社區發展協會,C,巷弄長照站,雲林縣,虎尾鎮,雲林縣虎尾鎮東屯里大屯162-2號,120.3988495,23.70144081
惠眾藥局,C,巷弄長照站,雲林縣,虎尾鎮,雲林縣虎尾鎮中山里林森路2段169號,120.4290085,23.70470047
廖寶全診所,B,居家失能個案家庭醫師照護服務,雲林縣,虎尾鎮,雲林縣虎尾鎮東仁里東明路182號,120.4413834,23.71405792
端木梁診所,B,居家失能個案家庭醫師照護服務,雲林縣,虎尾鎮,雲林縣虎尾鎮東仁里364號,120.4369049,23.71024704
財團法人天主教若瑟社會福利基金會,B,到宅沐浴車服務,雲林縣,虎尾鎮,雲林縣虎尾鎮民權路2號,120.4370346,23.70849419
社團法人雲林縣老人福利保護協會,B,營養餐飲服務,雲林縣,虎尾鎮,雲林縣虎尾鎮公安路75巷10號,120.4338531,23.70755005
雲林縣私立天主教聖家老人長期照顧中心,B,喘息服務,雲林縣,虎尾鎮,雲林縣虎尾鎮下溪里大庄1-39號,120.4640732,23.71514511
雲林縣虎尾鎮堀頭社區發展協會,C,巷弄長照站,雲林縣,虎尾鎮,雲林縣虎尾鎮堀頭里86-1號,120.4746933,23.72346878
復友物理治療所,B,專業照護服務,雲林縣,斗六市,雲林縣斗六市正心路30巷13號1樓,120.5293198,23.71486855
雲林縣斗六市林頭社區發展協會,C,巷弄長照站,雲林縣,斗六市,雲林縣斗六市林頭里林頭路30-1號(北天宮旁),120.5565643,23.69417763
信安醫療社團法人信安醫院,B,專業照護服務,雲林縣,斗六市,雲林縣斗六市江厝瓦厝路159號,120.5113373,23.66865921
社團法人雲林縣老人福利保護協會附設雲林縣私立長泰老學堂斗六居家服務中心居家式長期照顧服務機構,B,居家服務,雲林縣,斗六市,雲林縣斗六市虎溪里虎溪路23-1號3樓,120.5240326,23.72136688
雲林縣私立萬迦社區長照機構,B,家庭托顧服務,雲林縣,斗六市,雲林縣斗六市長安里萬年路410號,120.5501328,23.72773743
國立成功大學醫學院附設醫院斗六分院附設護理之家,B,喘息服務,雲林縣,斗六市,雲林縣斗六市莊敬路345號,120.5454636,23.70219421
私立朝陽老人養護中心,B,喘息服務,雲林縣,斗六市,雲林縣斗六市林頭里大學路一段201巷79號,120.5582428,23.71036339
雲林縣私立庭安居家式長期照顧服務機構,B,喘息服務,雲林縣,斗六市,雲林縣斗六市北育才街83號1樓,120.5520935,23.71522522
國立臺灣大學醫學院附設醫院雲林分院,A,個案管理服務,雲林縣,斗六市,雲林縣斗六市雲林路2段579號,120.5259171,23.69754601
安生醫院附設護理之家,B,喘息服務,雲林縣,斗六市,雲林縣斗六市保庄里15鄰保長路498號,120.5126038,23.70475197
台灣復康巴士有限公司,B,交通接送服務,雲林縣,斗六市,雲林縣斗六市龍潭北路21-7號,120.5268021,23.6914463
斗六市十三社區發展協會,B,喘息服務,雲林縣,斗六市,雲林縣斗六市十三里十三北路12號,120.5718079,23.75171089
雲林縣私立如家社區長照機構,B,家庭托顧服務,雲林縣,斗六市,雲林縣斗六市成功里五福街68巷23號,120.5543365,23.70637321
國立成功大學醫學院附設醫院斗六分院附設元氣長青社區式服務類長期照顧服務機構,B,日間照顧服務,雲林縣,斗六市,雲林縣斗六市莊敬路345號,120.5456238,23.70313454
社團法人雲林縣老人福利保護協會,B,營養餐飲服務,雲林縣,斗六市,雲林縣斗六市虎溪里虎溪路23-1號,120.5240326,23.72136688
國立臺灣大學醫學院附設醫院雲林分院附設護理之家,B,喘息服務,雲林縣,斗六市,雲林縣斗六市雲林路二段五七九號,120.5259171,23.69754601
北友藥局,B,專業照護服務,雲林縣,斗六市,雲林縣斗六市公誠里上海路242號,120.5419388,23.71457291
樂林職能治療所,B,專業照護服務,雲林縣,斗六市,雲林縣斗六市三平上海路128號,120.5385666,23.71227455
世欣物理治療所,B,專業照護服務,雲林縣,斗六市,雲林縣斗六市北平路160號,120.5396729,23.71525574
國立成功大學醫學院附設醫院斗六分院附設雲林縣元氣長青居家式服務類長期照顧服務機構,B,居家服務,雲林縣,斗六市,雲林縣斗六市中和里中山路121號,120.5404434,23.70730019
社團法人雲林縣老人福利保護協會附設雲林縣私立斗六長泰老學堂社區式服務類長期照顧服務機構,B,日間照顧服務,雲林縣,斗六市,雲林縣斗六市虎溪里虎溪路23-1號,120.5240326,23.72136688
社團法人雲林縣老人福利保護協會,A,個案管理服務,雲林縣,斗六市,雲林縣斗六市虎溪里虎溪路23-1號,120.5240326,23.72136688
國立成功大學醫學院附設醫院斗六分院,A,個案管理服務,雲林縣,斗六市,雲林縣斗六市莊敬路345號,120.5454788,23.70320892
祈善職能治療所,B,專業照護服務,雲林縣,斗六市,雲林縣斗六市八德南京路391號,120.5403748,23.71470261
代安居家護理所,B,專業照護服務,雲林縣,斗六市,雲林縣斗六市鎮北里明德北路一段171號,120.5508575,23.71724319
信安醫療社團法人附設進安精神護理之家,B,喘息服務,雲林縣,斗六市,雲林縣斗六市江厝里瓦厝路159號4樓,120.5113373,23.66865921
國立臺灣大學醫學院附設醫院雲林分院,B,專業照護服務,雲林縣,斗六市,雲林縣斗六市雲林路2段579號,120.5259171,23.69754601
雲林縣斗六市崙?社區發展協會,C,巷弄長照站,雲林縣,斗六市,雲林縣斗六市崙?里仁義路38號,120.5382462,23.68040085
社團法人雲林縣輔助科技服務協會,B,專業照護服務,雲林縣,斗六市,雲林縣斗六市南府文路22號1樓,120.5271606,23.69875526
社團法人雲林縣老人福利保護協會附設雲林縣私立斗六長泰老學堂社區式服務類長期照顧服務機構,B,喘息服務,雲林縣,斗六市,雲林縣斗六市虎溪里虎溪路23-1號,120.5240326,23.72136688
社團法人雲林縣技職教育訓練鑑定發展協會,C,巷弄長照站,雲林縣,斗六市,雲林縣斗六市仁愛里仁愛中華路100號2樓,120.5442429,23.70854759
雲林縣私立弘愛老人長期照顧中心,B,喘息服務,雲林縣,斗六市,雲林縣斗六市十三北路101號,120.5622787,23.75121117
雲林縣私立石榴社區長照機構,B,家庭托顧服務,雲林縣,斗六市,雲林縣斗六市榴北里中興路150-9號,120.5767212,23.72627258
社團法人雲林縣老人長期照護協會,A,個案管理服務,雲林縣,斗六市,雲林縣斗六市保庄里建興路146-2號,120.5242538,23.70897865
雲林縣私立林頭社區式服務類長期照顧服務機構,B,家庭托顧服務,雲林縣,斗六市,雲林縣斗六市林頭里林頭路32-3號,120.5565643,23.6936779
社團法人雲林縣復健青年協進會附設雲林縣私立心歡喜社區式服務類長期照顧服務機構,B,日間照顧服務,雲林縣,斗六市,雲林縣斗六市南京路373號,120.5401154,23.71449471
社團法人雲林縣老人福利保護協會,C,巷弄長照站,雲林縣,斗六市,雲林縣斗六市明德里北路712號(社區活動中心),120.5375748,23.72642136
代安居家護理所,C,巷弄長照站,雲林縣,斗六市,雲林縣斗六市鎮北里明德北路一段171號,120.5508575,23.71724319
陽光藥局,B,專業照護服務,雲林縣,斗六市,雲林縣斗六市永安路69號,120.548027,23.70922661
元大藥局,B,專業照護服務,雲林縣,斗六市,雲林縣斗六市光興民生南路42號,120.5370178,23.70518494
國立成功大學醫學院附設醫院斗六分院附設精神護理之家,B,喘息服務,雲林縣,斗六市,雲林縣斗六市莊敬路345號,120.5454788,23.70320892
怡康健保藥局,B,專業照護服務,雲林縣,斗六市,雲林縣斗六市西平路42-1號,120.5391235,23.70857048
雲林縣斗六市長安社區發展協會,C,巷弄長照站,雲林縣,斗六市,雲林縣斗六市長安里萬年路416巷49號,120.5508499,23.72668648
慈心護理之家,C,巷弄長照站,雲林縣,斗六市,雲林縣斗六市三平里北平路55巷37號,120.5362244,23.71476555
社團法人雲林縣老人福利保護協會,C,巷弄長照站,雲林縣,斗六市,雲林縣斗六市榴中里南仁路3號,120.5835419,23.72244644
斗六市十三社區發展協會,C,巷弄長照站,雲林縣,斗六市,雲林縣斗六市十三里十三北路12號,120.5718079,23.75171089
雲林縣聖心社會關懷協會,C,巷弄長照站,雲林縣,斗六市,雲林縣斗六市仁愛里中華路80號(斗六天主堂),120.5437775,23.70828247
慈心護理之家,C,巷弄長照站,雲林縣,斗六市,雲林縣斗六市鎮東里合作街141號,120.5534592,23.71365166
雲林縣樂活社區推展協會,C,巷弄長照站,雲林縣,斗六市,雲林縣斗六市虎溪里6鄰文生路18-5號,120.5241928,23.71822739
社團法人雲林縣老人長期照護協會附設雲林縣私立斗六小太陽綜合式服務類長期照顧服務機構,B,團體家屋服務,雲林縣,斗六市,雲林縣斗六市保庄里建興路146-2號,120.5242538,23.70897865
