name,type,city,district,address,longitude,latitude,capacity,evaluate_year,evaluation_type,evaluation_result,rating_amount,rating_score,rating_average,google
臺南市私立聖三幼兒園,私立,臺南市,佳里區,臺南市佳里區和平街155號,120.1755363,23.1621054,120,103學年度,追蹤評鑑,全數指標通過追蹤評鑑,18,54,3,5
臺南市私立泑潛幼兒園,私立,臺南市,佳里區,臺南市佳里區安西134號,120.163405,23.156871,139,103學年度,追蹤評鑑,全數指標通過追蹤評鑑,16,80,5,2.1
臺南市私立正心幼兒園,私立,臺南市,佳里區,臺南市佳里區中山路158號,120.1773292,23.1580574,150,103學年度,追蹤評鑑,全數指標通過追蹤評鑑,44,154,3.5,4
臺南市西港區西港國民小學附設幼兒園,公立,臺南市,西港區,臺南市西港區進學街60號,120.1994959,23.1228784,30,105學年度,基礎評鑑,全數指標通過基礎評鑑,15,62,4.133333333,3.4
臺南市西港區成功國民小學附設幼兒園,公立,臺南市,西港區,臺南市西港區11號,120.1807278,23.1214944,30,105學年度,基礎評鑑,全數指標通過基礎評鑑,42,185,4.404761905,3.9
臺南市西港區後營國民小學附設幼兒園,公立,臺南市,西港區,臺南市西港區3號,120.2145768,23.140121,30,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,48,86,1.791666667,3.4
臺南市西港區港東國民小學附設幼兒園,公立,臺南市,西港區,臺南市西港區雙張?1-1號,120.209253,23.122581,30,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,39,152,3.897435897,4.5
臺南市私立福祺幼兒園,私立,臺南市,西港區,臺南市西港區中州27-1號,120.1928409,23.1269595,170,107學年度,基礎評鑑,部分指標通過基礎評鑑,16,64,4,2.8
臺南市私立華芃幼兒園,私立,臺南市,西港區,臺南市西港區新興街169巷13號,120.1997946,23.123499,66,107學年度,基礎評鑑,部分指標通過基礎評鑑,46,87,1.891304348,3.9
臺南市私立西港意文幼兒園,私立,臺南市,西港區,臺南市西港區中山路77號,120.2041318,23.1146106,60,107學年度,基礎評鑑,部分指標通過基礎評鑑,44,141,3.204545455,2.4
臺南市私立哈佛人文藝術幼兒園,私立,臺南市,西港區,臺南市西港區新興街107巷50號,120.1997946,23.123499,324,107學年度,基礎評鑑,全數指標通過基礎評鑑,11,48,4.363636364,3.6
臺南市私立吉姆大秝荳幼兒園,私立,臺南市,西港區,臺南市西港區中山路352號,120.204921,23.128548,60,103學年度,追蹤評鑑,全數指標通過追蹤評鑑,13,17,1.307692308,3
臺南市七股區竹橋國民小學附設幼兒園,公立,臺南市,七股區,臺南市七股區130號,120.1591107,23.101839,30,105學年度,基礎評鑑,全數指標通過基礎評鑑,31,105,3.387096774,5
臺南市七股區三股國民小學附設幼兒園,公立,臺南市,七股區,臺南市七股區100號,120.116919,23.101872,60,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,41,164,4,4.7
臺南市七股區後港國民小學附設幼兒園,公立,臺南市,七股區,臺南市七股區台潭1號,120.1369173,23.1842219,15,106學年度,追蹤評鑑,全數指標通過追蹤評鑑,2,6,3,4.6
臺南市七股區農會附設臺南市私立七農非營利幼兒園,非營利,臺南市,七股區,臺南市七股區272號,120.142134,23.143338,131,104學年度,基礎評鑑,全數指標通過基礎評鑑,28,78,2.785714286,3
臺南市立將軍幼兒園,公立,臺南市,將軍區,臺南市將軍區176號,120.1178132,23.2195537,152,107學年度,基礎評鑑,部分指標通過基礎評鑑,47,193,4.106382979,2.4
臺南市將軍區漚汪國民小學附設幼兒園,公立,臺南市,將軍區,臺南市將軍區4號,120.159502,23.198641,60,105學年度,基礎評鑑,全數指標通過基礎評鑑,3,9,3,3.9
臺南市將軍區鯤鯓國民小學附設幼兒園,公立,臺南市,將軍區,臺南市將軍區6號,120.0885395,23.1884908,30,105學年度,基礎評鑑,全數指標通過基礎評鑑,16,62,3.875,2.3
臺南市立學甲幼兒園,公立,臺南市,學甲區,臺南市學甲區下溪洲1-11號,120.173857,23.2373879,173,107學年度,基礎評鑑,部分指標通過基礎評鑑,49,245,5,3.5
臺南市學甲區學甲國民小學附設幼兒園,公立,臺南市,學甲區,臺南市學甲區一秀30號,120.175293,23.2363663,60,106學年度,基礎評鑑,全數指標通過基礎評鑑,42,155,3.69047619,3.7
臺南市學甲區東陽國民小學附設幼兒園,公立,臺南市,學甲區,臺南市學甲區華宗路260號,120.183858,23.22876,30,106學年度,追蹤評鑑,全數指標通過追蹤評鑑,10,30,3,3.7
臺南市私立諾貝爾幼兒園,私立,臺南市,學甲區,臺南市學甲區中華路二段283號,120.1879138,23.23376,120,103學年度,基礎評鑑,全數指標通過基礎評鑑,21,63,3,3.6
臺南市私立法源幼兒園,私立,臺南市,學甲區,臺南市學甲區法源路27號,120.1840293,23.2359717,200,104學年度,基礎評鑑,全數指標通過基礎評鑑,19,86,4.526315789,1.4
臺南市慈母非營利幼兒園,非營利,臺南市,學甲區,臺南市學甲區華宗路517號,120.182933,23.236174,105,103學年度,基礎評鑑,全數指標通過基礎評鑑,46,216,4.695652174,2.5
臺南市北門區雙春國民小學附設幼兒園,公立,臺南市,北門區,臺南市北門區35-2號,120.125059,23.301079,30,105學年度,基礎評鑑,全數指標通過基礎評鑑,17,78,4.588235294,2.6
臺南市北門區北門國民小學附設幼兒園,公立,臺南市,北門區,臺南市北門區舊埕3號,120.1251876,23.2650909,30,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,19,82,4.315789474,4.8
臺南市北門區蚵寮國民小學附設幼兒園,公立,臺南市,北門區,臺南市北門區791號,120.1380086,23.2861539,30,105學年度,基礎評鑑,全數指標通過基礎評鑑,27,135,5,3.2
臺南市北門區農會附設臺南市私立幼兒園,私立,臺南市,北門區,臺南市北門區118-1號,120.122114,23.270936,120,104學年度,追蹤評鑑,全數指標通過追蹤評鑑,43,60,1.395348837,5
臺南市新營區新營國民小學附設幼兒園,公立,臺南市,新營區,臺南市新營區中正路4號,120.316383,23.3062733,120,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,22,73,3.318181818,5
臺南市新營區新興國民小學附設幼兒園,公立,臺南市,新營區,臺南市新營區316號,120.2758633,23.2869392,30,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,8,24,3,3.3
臺南市新營區新進國民小學附設幼兒園,公立,臺南市,新營區,臺南市新營區中正路41號,120.3163447,23.3151673,60,105學年度,基礎評鑑,全數指標通過基礎評鑑,21,53,2.523809524,3.3
臺南市新營區南梓實驗小學附設幼兒園,公立,臺南市,新營區,臺南市新營區太子路188號,120.2951327,23.302684,60,105學年度,基礎評鑑,全數指標通過基礎評鑑,14,64,4.571428571,3.2
臺南市新營區土庫國民小學附設幼兒園,公立,臺南市,新營區,臺南市新營區71-1號,120.345347,23.319307,30,105學年度,基礎評鑑,全數指標通過基礎評鑑,26,130,5,3.9
臺南市新營區公誠國民小學附設幼兒園,公立,臺南市,新營區,臺南市新營區公誠街5號,120.3186922,23.3040394,60,105學年度,基礎評鑑,全數指標通過基礎評鑑,15,48,3.2,4.8
臺南市新營區新泰國民小學附設幼兒園,公立,臺南市,新營區,臺南市新營區東學路77號,120.325659,23.316119,60,105學年度,基礎評鑑,全數指標通過基礎評鑑,44,202,4.590909091,2.7
臺南市新營區新民國民小學附設幼兒園,公立,臺南市,新營區,臺南市新營區秦漢街118號,120.299715,23.310678,45,105學年度,基礎評鑑,全數指標通過基礎評鑑,38,106,2.789473684,2.5
臺南市新營區新橋國民小學附設幼兒園,公立,臺南市,新營區,臺南市新營區1號,120.277438,23.268108,30,106學年度,基礎評鑑,全數指標通過基礎評鑑,26,83,3.192307692,1.8
財團法人佛光山文教基金會附設臺南市私立小天星幼兒園,私立,臺南市,新營區,臺南市新營區長榮路一段510號,120.3187848,23.3201154,240,103學年度,基礎評鑑,全數指標通過基礎評鑑,16,80,5,4.4
臺南市私立新天使幼兒園,私立,臺南市,新營區,臺南市新營區中正路479巷45號,120.3127166,23.3251095,180,103學年度,基礎評鑑,全數指標通過基礎評鑑,7,35,5,3.9
臺南市私立萬是幼兒園,私立,臺南市,新營區,臺南市新營區武昌街34號,120.314007,23.306171,170,104學年度,基礎評鑑,全數指標通過基礎評鑑,6,10,1.666666667,3.4
臺南市私立哈佛幼兒園,私立,臺南市,新營區,臺南市新營區育德十一街37號,120.3105731,23.3140434,100,104學年度,基礎評鑑,全數指標通過基礎評鑑,8,32,4,4.1
臺南市私立大自然幼兒園,私立,臺南市,新營區,臺南市新營區明清二街46號,120.2994448,23.3087136,60,104學年度,追蹤評鑑,全數指標通過追蹤評鑑,4,12,3,4.5
臺南市私立小太陽東興幼兒園,私立,臺南市,新營區,臺南市新營區東興九街56號,120.3215838,23.3191563,211,103學年度,追蹤評鑑,全數指標通過追蹤評鑑,41,115,2.804878049,5
臺南市私立愛群幼兒園,私立,臺南市,新營區,臺南市新營區金華路二段81號,120.304941,23.3114579,150,103學年度,基礎評鑑,全數指標通過基礎評鑑,17,65,3.823529412,4.2
臺南市私立大華幼兒園,私立,臺南市,新營區,臺南市新營區太子宮1-11號,120.282185,23.295973,120,103學年度,基礎評鑑,全數指標通過基礎評鑑,26,94,3.615384615,3.7
臺南市私立新營小太陽幼兒園,私立,臺南市,新營區,臺南市新營區隋唐街69巷22號,120.3019199,23.3071403,180,103學年度,追蹤評鑑,全數指標通過追蹤評鑑,30,93,3.1,2.6
臺南市私立立上幼兒園,私立,臺南市,新營區,臺南市新營區文昌街40號,120.318825,23.306052,75,104學年度,基礎評鑑,全數指標通過基礎評鑑,17,60,3.529411765,2.1
大臺南婦女會附設臺南市私立幼兒園,私立,臺南市,新營區,臺南市新營區民生路163巷16號、18號,120.306838,23.308753,80,104學年度,追蹤評鑑,全數指標通過追蹤評鑑,34,139,4.088235294,2.8
財團法人天主教聖母無原罪方濟傳教修女會附設臺南市私立樂仁幼兒園,私立,臺南市,新營區,臺南市新營區民族路8號,120.3186588,23.3067036,240,103學年度,基礎評鑑,全數指標通過基礎評鑑,31,152,4.903225806,2
臺南市新營區農會附設臺南市私立幼兒園,私立,臺南市,新營區,臺南市新營區周武街79巷21弄6號,120.308238,23.312134,80,104學年度,基礎評鑑,全數指標通過基礎評鑑,47,155,3.29787234,2.3
臺南市後壁區後壁國民小學附設幼兒園,公立,臺南市,後壁區,臺南市後壁區195號,120.3667806,23.3663901,45,105學年度,基礎評鑑,全數指標通過基礎評鑑,38,167,4.394736842,4.1
臺南市後壁區安溪國民小學附設幼兒園,公立,臺南市,後壁區,臺南市後壁區5號,120.3609235,23.3328407,30,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,46,230,5,1.7
臺南市後壁區新東國民小學附設幼兒園,公立,臺南市,後壁區,臺南市後壁區81號,120.316063,23.344917,30,105學年度,基礎評鑑,全數指標通過基礎評鑑,50,250,5,3.3
臺南市後壁區新嘉國民小學附設幼兒園,公立,臺南市,後壁區,臺南市後壁區210-2號,120.310143,23.372604,30,105學年度,基礎評鑑,全數指標通過基礎評鑑,21,80,3.80952381,4.3
臺南市後壁區菁寮國民小學附設幼兒園,公立,臺南市,後壁區,臺南市後壁區282號,120.339398,23.379273,30,105學年度,基礎評鑑,全數指標通過基礎評鑑,3,11,3.666666667,2.2
臺南市私立開心幼兒園,私立,臺南市,後壁區,臺南市後壁區173-15號,120.3651913,23.3636626,150,104學年度,基礎評鑑,全數指標通過基礎評鑑,15,74,4.933333333,3.4
臺南市私立名人幼兒園,私立,臺南市,後壁區,臺南市後壁區89-5號,120.380459,23.384783,100,104學年度,追蹤評鑑,全數指標通過追蹤評鑑,42,189,4.5,3.2
臺南市白河區玉豐國民小學附設幼兒園,公立,臺南市,白河區,臺南市白河區85號,120.4165079,23.3793913,30,106學年度,基礎評鑑,全數指標通過基礎評鑑,36,90,2.5,1.6
臺南市白河區河東國民小學附設幼兒園,公立,臺南市,白河區,臺南市白河區83-1號,120.4373834,23.3447498,30,106學年度,基礎評鑑,全數指標通過基礎評鑑,26,75,2.884615385,3.8
臺南市白河區大竹國民小學附設幼兒園,公立,臺南市,白河區,臺南市白河區3號,120.4125975,23.3681681,30,106學年度,基礎評鑑,全數指標通過基礎評鑑,15,75,5,3.2
臺南市白河區白河國民小學附設幼兒園,公立,臺南市,白河區,臺南市白河區三民路448號,120.413945,23.352203,60,106學年度,追蹤評鑑,全數指標通過追蹤評鑑,19,42,2.210526316,3.1
臺南市白河區內角國民小學附設幼兒園,公立,臺南市,白河區,臺南市白河區1號,120.440714,23.397333,30,106學年度,基礎評鑑,全數指標通過基礎評鑑,14,49,3.5,2.7
臺南市白河區竹門國民小學附設幼兒園,公立,臺南市,白河區,臺南市白河區113號,120.4449063,23.3767148,30,106學年度,基礎評鑑,全數指標通過基礎評鑑,4,19,4.75,3.7
臺南市白河區仙草國民小學附設幼兒園,公立,臺南市,白河區,臺南市白河區22號,120.4740595,23.3449805,15,106學年度,基礎評鑑,全數指標通過基礎評鑑,12,44,3.666666667,3.4
臺南市私立舉人幼兒園,私立,臺南市,白河區,臺南市白河區富民路37號,120.409487,23.348811,100,104學年度,追蹤評鑑,全數指標通過追蹤評鑑,11,45,4.090909091,3
臺南市白河區農會附設臺南市私立幼兒園,私立,臺南市,白河區,臺南市白河區新厝子71-127號,120.400676,23.340089,130,104學年度,追蹤評鑑,全數指標通過追蹤評鑑,8,31,3.875,2.9
臺南市私立日光幼兒園,私立,臺南市,白河區,臺南市白河區中山路491號,120.4212985,23.3581129,130,104學年度,基礎評鑑,全數指標通過基礎評鑑,38,152,4,2.8
臺南市私立金典幼兒園,私立,臺南市,白河區,臺南市白河區中山路652號,120.4140242,23.3476009,120,106學年度,無評鑑分類,全數指標改善完畢,37,174,4.702702703,3.4
臺南市東山區東山國民小學附設幼兒園,公立,臺南市,東山區,臺南市東山區龍鳳一街3號,120.4016121,23.3237192,60,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,44,145,3.295454545,4.4
臺南市東山區東原國民小學附設幼兒園,公立,臺南市,東山區,臺南市東山區8號,120.4466435,23.2659204,30,105學年度,基礎評鑑,全數指標通過基礎評鑑,46,143,3.108695652,5
臺南市東山區吉貝耍國民小學附設幼兒園,公立,臺南市,東山區,臺南市東山區15號,120.386108,23.2946649,30,107學年度,基礎評鑑,全數指標通過基礎評鑑,42,193,4.595238095,1.3
臺南市東山區聖賢國民小學附設幼兒園,公立,臺南市,東山區,臺南市東山區田尾29號,120.362717,23.305948,30,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,22,81,3.681818182,3.8
臺南市東山區青山國民小學附設幼兒園,公立,臺南市,東山區,臺南市東山區16號,120.467332,23.280461,30,105學年度,基礎評鑑,全數指標通過基礎評鑑,28,95,3.392857143,4.3
臺南市私立幸福幼兒園,私立,臺南市,東山區,臺南市東山區東山320號,120.400316,23.326795,300,104學年度,追蹤評鑑,全數指標通過追蹤評鑑,35,144,4.114285714,4.3
臺南市私立領袖學院慈仁幼兒園,私立,臺南市,東山區,臺南市東山區凹仔腳47號,120.424073,23.31743,180,104學年度,基礎評鑑,全數指標通過基礎評鑑,35,130,3.714285714,4
臺南市立六甲幼兒園,公立,臺南市,六甲區,臺南市六甲區建工街266號,120.346086,23.228143,70,無評鑑資料,無評鑑資料,無評鑑資料,17,43,2.529411765,3.3
臺南市六甲區六甲國民小學附設幼兒園,公立,臺南市,六甲區,臺南市六甲區中正路319號,120.3496761,23.2258597,150,106學年度,基礎評鑑,全數指標通過基礎評鑑,35,168,4.8,2.2
臺南市六甲區林鳳國民小學附設幼兒園,公立,臺南市,六甲區,臺南市六甲區林鳳營240號,120.317726,23.240968,30,106學年度,追蹤評鑑,全數指標通過追蹤評鑑,47,202,4.29787234,3
臺南市官田區嘉南國民小學附設幼兒園,公立,臺南市,六甲區,臺南市六甲區珊瑚路301號,120.365045,23.2174544,30,106學年度,基礎評鑑,全數指標通過基礎評鑑,9,37,4.111111111,3.5
臺南市私立安心幼兒園,私立,臺南市,六甲區,臺南市六甲區光復街76巷25號,120.3468172,23.2302314,90,103學年度,基礎評鑑,全數指標通過基礎評鑑,29,75,2.586206897,3.5
臺南市私立哈比斯特幼兒園,私立,臺南市,六甲區,臺南市六甲區光明街23號,120.346803,23.229341,120,104學年度,基礎評鑑,全數指標通過基礎評鑑,45,216,4.8,4.3
臺南市私立佑幼幼兒園,私立,臺南市,六甲區,臺南市六甲區珊瑚路37號,120.352355,23.226035,120,104學年度,基礎評鑑,全數指標通過基礎評鑑,22,92,4.181818182,3.9
